hole_id,depth_m,dip,azimuth,grid,method,survey_company,survey_date,hole_id_raw
OVD047,85.0,-78.7,59.96,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,90.0,-78.7,60.64,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,95.0,-78.6,60.31,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,100.0,-78.6,60.48,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,105.0,-78.7,60.53,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,110.0,-78.7,60.98,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,115.0,-78.5,60.46,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,120.0,-78.6,60.75,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,125.0,-78.7,61.44,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,130.0,-78.7,61.7,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,135.0,-78.7,61.34,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,140.0,-78.8,61.63,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,145.0,-78.8,61.42,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,150.0,-78.7,60.98,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,155.0,-78.5,60.8,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,160.0,-78.6,60.84,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,165.0,-78.6,62.21,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,170.0,-78.6,62.27,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,175.0,-78.8,62.96,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,180.0,-78.9,63.81,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,185.0,-78.7,65.09,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,190.0,-78.8,65.5,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,195.0,-79.0,66.48,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,200.0,-79.2,67.61,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,205.0,-79.2,68.27,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,210.0,-79.2,68.61,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,215.0,-79.2,69.15,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,220.0,-79.0,70.26,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,225.0,-78.9,70.38,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,230.0,-78.5,69.79,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,235.0,-78.6,68.93,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,240.0,-78.6,69.72,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,245.0,-78.4,69.9,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,250.0,-78.2,69.58,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,255.0,-78.1,69.43,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,260.0,-78.1,69.89,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,265.0,-78.0,69.6,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,270.0,-78.0,69.44,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,275.0,-77.9,69.77,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,280.0,-77.9,69.58,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,285.0,-77.8,69.99,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,290.0,-77.6,70.2,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,295.0,-77.6,70.14,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,300.0,-77.5,70.35,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,305.0,-77.5,70.35,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,310.0,-77.4,70.53,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,315.0,-77.4,70.46,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,320.0,-77.2,70.44,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,325.0,-77.2,70.47,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,330.0,-77.1,70.62,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,335.0,-77.2,70.67,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD047,342.7,-77.3,70.68,WGS84_46N,GM,Ragnarok Investment LLC,9/2/2025,OVD047
OVD048,0.0,-59.0,215.59,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,5.0,-59.2,215.9,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,10.0,-59.2,215.7,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,15.0,-59.1,215.8,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,20.0,-59.0,215.9,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,25.0,-58.9,216.0,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,30.0,-58.7,216.0,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,35.0,-58.7,216.0,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
OVD048,42.4,-58.6,215.9,WGS84_46N,GM,Ragnarok Investment LLC,9/4/2025,OVD048
SC10,0.0,-74.8,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,5.0,-74.9,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,10.0,-74.9,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,15.0,-74.9,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,20.0,-74.8,177.9,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,25.0,-74.9,177.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,30.0,-75.0,177.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,35.0,-75.0,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,40.0,-75.0,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,45.0,-75.1,177.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,50.0,-75.3,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,55.0,-75.3,177.4,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,60.0,-75.4,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,65.0,-75.4,177.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,70.0,-75.4,177.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,75.0,-75.6,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,80.0,-75.6,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,85.0,-75.4,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,90.0,-75.5,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,95.0,-75.5,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,100.0,-75.6,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,105.0,-75.6,178.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,110.0,-75.6,178.6,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,115.0,-75.4,178.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,120.0,-75.3,178.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,125.0,-75.1,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,130.0,-74.9,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,135.0,-74.5,177.8,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,140.0,-74.2,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,145.0,-73.8,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,150.0,-73.5,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,155.0,-73.1,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,160.0,-72.9,177.4,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,165.0,-72.6,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,170.0,-72.5,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,175.0,-72.2,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,180.0,-71.9,177.8,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,185.0,-71.6,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,190.0,-71.4,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,195.0,-71.3,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,200.0,-71.1,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,205.0,-71.0,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,210.0,-70.9,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,215.0,-70.9,178.9,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,220.0,-70.8,178.9,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,225.0,-70.8,179.2,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,230.0,-70.6,179.4,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
SC10,237.0,-70.6,179.1,WGS84_46N,GM,Ragnarok Investment LLC,9/9/2025,SC10
OVD008A,0.0,-69.7,236.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,5.0,-69.7,236.4,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,10.0,-69.5,236.3,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,15.0,-69.5,236.5,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,20.0,-69.5,236.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,25.0,-69.5,236.9,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,30.0,-69.5,237.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,35.0,-69.5,237.4,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,40.0,-69.5,237.8,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,45.0,-69.5,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,50.0,-69.5,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,55.0,-69.5,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,60.0,-69.5,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,65.0,-69.6,237.6,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,70.0,-69.6,237.5,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,75.0,-69.5,237.8,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,80.0,-69.8,237.5,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,85.0,-69.8,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,90.0,-69.9,237.8,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,95.0,-69.9,238.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,100.0,-69.7,238.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,105.0,-69.7,238.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,110.0,-69.7,237.8,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,115.0,-69.7,237.9,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,120.0,-69.7,238.5,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,125.0,-69.6,238.1,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,130.0,-69.6,238.3,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,135.0,-69.6,238.6,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,140.0,-69.6,238.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,145.0,-69.7,238.8,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,150.0,-69.8,238.9,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,155.0,-69.7,238.7,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
OVD008A,162.5,-69.7,238.4,WGS84_46N,GM,Ragnarok Investment LLC,9/5/2025,OVD008A
SC11,0.0,-70.3,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/20259/23/25,SC11
SC11,5.0,-70.1,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,10.0,-70.0,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,15.0,-70.1,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,20.0,-70.3,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,25.0,-70.4,178.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,30.0,-70.4,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,35.0,-70.5,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,40.0,-70.4,178.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,45.0,-70.6,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,50.0,-70.7,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,55.0,-70.8,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,60.0,-70.9,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,65.0,-71.1,177.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,70.0,-71.6,177.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,75.0,-71.6,176.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,80.0,-71.3,177.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,85.0,-71.2,177.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,90.0,-71.3,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,95.0,-71.2,178.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,100.0,-70.9,177.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,105.0,-70.7,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,110.0,-70.6,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,115.0,-70.7,177.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,120.0,-70.9,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,125.0,-70.8,177.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,130.0,-70.7,177.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,135.0,-70.7,178.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,140.0,-70.5,178.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,145.0,-70.5,178.4,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,150.0,-70.4,178.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,155.0,-70.3,178.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,160.0,-70.2,178.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,165.0,-70.1,178.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,170.0,-70.1,178.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,175.0,-70.0,179.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,180.0,-69.9,178.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,185.0,-69.8,179.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,190.0,-69.7,179.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,195.0,-69.5,179.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,200.0,-69.5,179.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,205.0,-69.3,179.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,210.0,-69.3,180.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,215.0,-69.1,180.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,220.0,-69.1,180.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,225.0,-69.1,180.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,230.0,-69.1,180.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,235.0,-69.0,180.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,240.0,-69.0,181.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,245.0,-68.9,181.4,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,250.0,-68.9,181.4,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,255.0,-68.8,181.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,260.0,-68.8,181.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,265.0,-68.7,181.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,270.0,-68.7,182.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,275.0,-68.5,182.4,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,280.0,-68.6,182.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,285.0,-68.5,182.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,290.0,-68.5,183.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,295.0,-68.4,183.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,300.0,-68.4,183.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,305.0,-68.3,183.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,310.0,-68.2,183.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,315.0,-68.1,184.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,320.0,-68.0,184.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,325.0,-67.9,184.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,330.0,-67.8,184.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,335.0,-67.7,184.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,340.0,-67.7,184.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,345.0,-67.6,184.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,350.0,-67.6,185.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,355.0,-67.5,185.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,360.0,-67.5,185.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,365.0,-67.4,185.3,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,370.0,-67.3,185.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,375.0,-67.3,185.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,380.0,-67.3,185.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,385.0,-67.2,186.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,390.0,-67.2,186.6,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,395.0,-67.1,187.0,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,400.0,-67.1,187.2,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,405.0,-66.9,187.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,410.0,-66.9,187.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,415.0,-66.8,187.5,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,420.0,-66.8,187.7,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,425.0,-66.6,187.8,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,430.0,-66.5,187.9,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,435.0,-66.4,188.1,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
SC11,443.7,-66.2,188.4,WGS84_46N,GM,Ragnarok Investment LLC,9/19/2025,SC11
OVD011E,0.0,-64.8,237.3,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,5.0,-64.9,237.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,10.0,-64.8,237.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,15.0,-65.0,237.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,20.0,-65.2,237.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,25.0,-65.5,237.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,30.0,-65.7,237.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,35.0,-65.9,236.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,40.0,-66.1,236.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,45.0,-66.3,237.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,50.0,-66.5,236.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,55.0,-66.6,237.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,60.0,-66.7,237.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,65.0,-66.6,237.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,70.0,-66.6,237.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,75.0,-66.6,236.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,80.0,-66.6,236.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,85.0,-66.7,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,90.0,-66.8,236.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,95.0,-66.9,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,100.0,-67.0,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,105.0,-67.0,236.4,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,110.0,-67.0,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,115.0,-67.0,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,120.0,-66.9,236.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,125.0,-66.9,236.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,130.0,-67.0,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,135.0,-67.1,237.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,140.0,-67.0,237.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,145.0,-67.0,237.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
