sample_id,desc_id,raw_sample_id,raw_hole_id,raw_depth,source_file,analyst_or_lab,report_date,language,rock_name,rock_name_original,texture,minerals_json,alteration,opaque_minerals,description_text,join_method,qa_notes
41032,D0226,OVD008@39.5m,OVD008,39.5,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,"Mineral-banded, medium- to coarse-grained, poikilitic-textured hornblende-bearing olivine gabbro",,poikilitic; mineral banding with a diffuse-edged cm-wide paler band (hornblende colour changes brown/tan to mid-green/colourless); brown hornblendes to ~1cm (mostly 2-5mm),"[{""mineral"": ""brown hornblende (abundant in main bands)"", ""pct"": null}, {""mineral"": ""plagioclase (stout, zoned prisms; inclusions)"", ""pct"": null}, {""mineral"": ""augite (less common, fresh)"", ""pct"": null}, {""mineral"": ""olivine (talc-altered, in larger hornblendes)"", ""pct"": null}, {""mineral"": ""phlogopite (pale brown plates)"", ""pct"": null}, {""mineral"": ""quartz + apatite (subordinate interstitial)"", ""pct"": null}]",talc after olivine; turbid microcrystalline epidote in plagioclase of the pale band,the rock lacks sulfides,"A mineral-banded, medium- to coarse-grained, poikilitic-textured hornblende-bearing olivine gabbro with a diffuse-edged, cm-wide paler band in which the modal abundance of hornblende decreases significantly. Brown hornblendes reach almost 1cm and host common inclusions of plagioclase, augite and talc-altered olivines. The rock lacks sulfides.",tag,
41013,D0227,OVD008@40.1m,OVD008,40.1,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Mainly fine-grained protomylonite derived from a hornblende gabbro protolith,,"poor foliation, streaky colouration, extensive grainsize reduction; trails of ragged mm-sized porphyroclasts in an extremely fine-grained turbid matrix","[{""mineral"": ""actinolite-altered hornblende porphyroclasts"", ""pct"": null}, {""mineral"": ""microcrystalline epidote (matrix)"", ""pct"": null}, {""mineral"": ""chlorite (matrix)"", ""pct"": null}, {""mineral"": ""actinolite (minor, matrix)"", ""pct"": null}]","matrix of microcrystalline epidote, chlorite and minor actinolite; narrow subparallel veinlets of chlorite, actinolite and clinozoisite","sparse, scattered tiny spots of pyrite and rare chalcopyrite","A mainly fine-grained protomylonite derived from a hornblende gabbro protolith, with poor foliation but streaky colouration and extensive grainsize reduction. Deformation-recrystallization occurred near the plastic-brittle transition. The rock contains only sparse tiny pyrite spots and rare chalcopyrite.",tag,
41029,D0228,OVD008@60.3m,OVD008,60.3,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,"Diffusely mineral-banded, medium- to coarse-grained, poikilitic-textured hornblende-bearing olivine gabbro",,"poikilitic; diffuse mineral banding, darker brown/tan bands vs pale greenish bands; multi-crystal hornblende aggregates","[{""mineral"": ""brown hornblende (dominant in dark bands)"", ""pct"": null}, {""mineral"": ""olivine (talc-altered, to 2mm, common)"", ""pct"": null}, {""mineral"": ""augite (fresh scraps included in hornblende)"", ""pct"": null}, {""mineral"": ""plagioclase (stout, epidote-peppered cores)"", ""pct"": null}, {""mineral"": ""phlogopite (pale brown to greenish plates)"", ""pct"": null}, {""mineral"": ""apatite (acicular)"", ""pct"": null}]",talc after olivine; turbid microcrystalline epidote in plagioclase cores; chlorite and white mica patches,the rock lacks sulfides,"Another diffusely mineral-banded, medium- to coarse-grained, poikilitic-textured hornblende-bearing olivine gabbro, very similar to OVD008@39.5m but with more modal (altered) olivine. Colour changes from darker brown/tan to pale greenish bands reflect decreasing modal brown hornblende. The rock lacks sulfides.",tag,
41030,D0229,OVD008@88.9m,OVD008,88.9,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Medium-grained hornblende gabbro (poikilitic texture),,"poikilitic; large brown hornblendes to 4mm with inclusions of plagioclase, augite, FeTi oxides and altered olivines","[{""mineral"": ""brown hornblende (large, fresh, greenish rims)"", ""pct"": null}, {""mineral"": ""plagioclase (strongly zoned, finer-grained)"", ""pct"": null}, {""mineral"": ""green hornblende"", ""pct"": null}, {""mineral"": ""biotite (pale tan)"", ""pct"": null}, {""mineral"": ""FeTi oxides"", ""pct"": null}, {""mineral"": ""apatite (acicular)"", ""pct"": null}, {""mineral"": ""olivine (altered, included)"", ""pct"": null}]",interstitial chlorite; irregular bifurcating 1-3mm veinlet of analcime and albite,this sample lacks sulfides despite the 2.5%S in the assay for this interval (mismatch noted by analyst),"A medium-grained hornblende gabbro with a poikilitic texture: plagioclase, augite, FeTi oxides and altered olivines included within large fresh brown hornblendes to 4mm. The rock is cut by a 1-3mm analcime-albite veinlet. This sample lacks sulfides despite the 2.5%S assay for the interval.",tag,
41024,D0230,OVD008@90.5m,OVD008,90.5,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,"Finely hornblende-phyric basalt, probably a dyke or (less likely) chilled margin of a hornblende gabbro intrusive unit",,"finely porphyritic; mottled, finely holocrystalline groundmass of interlocking 0.05-0.1mm subhedral untwinned feldspar prisms","[{""mineral"": ""former hornblende phenocrysts (chlorite-actinolite-epidote replaced, mm-sized)"", ""pct"": ""5-10""}, {""mineral"": ""untwinned feldspar (groundmass)"", ""pct"": null}, {""mineral"": ""FeTi oxide granules (tiny, common)"", ""pct"": null}, {""mineral"": ""chlorite (yellow-green tufts)"", ""pct"": null}, {""mineral"": ""sulfides"", ""pct"": ""<2""}]","hornblende replaced by chlorite, actinolite and fine-grained epidote; moderate sericite overprint on feldspars",very fine-grained disseminated chalcopyrite throughout; veins <1mm of fine-grained pyrite and locally chlorite. NOTE: assay for this interval indicates ~30% pyrrhotite — thin section does not match the assayed interval,"The assay for this hole/depth indicates a strongly sulfidic rock (~30% pyrrhotite), whereas the thin section is a finely hornblende-phyric basalt with <2% sulfides, probably a dyke or less likely a chilled margin sample. Former hornblende crystals are replaced by chlorite, actinolite and epidote in a finely holocrystalline feldspathic groundmass. Fine disseminated chalcopyrite and <1mm pyrite veins occur throughout.",tag,
41021,D0231,OVD009@126.7m,OVD009,126.7,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,"Moderately foliated, brecciated protomylonite (protolith compositionally typical of the hornblende gabbros)",,moderately foliated; microfault-bounded lithons separated by undulose stylolite-like dark seams,"[{""mineral"": ""carbonate+chlorite (intense alteration)"", ""pct"": null}, {""mineral"": ""granulated feldspathic material"", ""pct"": null}, {""mineral"": ""chloritized former hornblende (drawn into mylonitic fabric)"", ""pct"": null}]",intense carbonate+chlorite alteration,the rock lacks sulfides; from a significant fault zone through the hornblende gabbro unit,"A moderately foliated, brecciated protomylonite very similar to OVD003@202m, with very little protolith texture preserved but compositionally typical of the hornblende gabbros. Microfault-bounded lithons of intensely carbonate+chlorite-altered rock are separated by stylolite-like dark seams. The rock lacks sulfides and is from a significant fault zone. (Report text says 'OVD002@202m', evidently a typo for OVD003@202m.)",tag,
41020,D0232,OVD009@143m,OVD009,143.0,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Mineralized olivine hornblendite transitional to an olivine hornblende gabbro,,"olivine rounded grains to 3mm, both poikilitically included in brown hornblende and as non-cumulus grains surrounded by fresh augite","[{""mineral"": ""olivine (serpentinized, locally to smectite)"", ""pct"": ""~20""}, {""mineral"": ""hornblende"", ""pct"": ""10-15""}, {""mineral"": ""augite (fresh)"", ""pct"": null}, {""mineral"": ""plagioclase (stout, ~0.5mm, interstitial aggregates)"", ""pct"": null}, {""mineral"": ""phlogopite (occasional plates)"", ""pct"": null}, {""mineral"": ""apatite (acicular)"", ""pct"": null}, {""mineral"": ""chromite (small euhedra in olivine)"", ""pct"": null}, {""mineral"": ""sulfide"", ""pct"": ""10-12""}]","serpentine after olivine, replaced locally by yellowish smectite clays; interstitial pale chlorite with matted fibrous actinolite clusters","abundant sulfide (10-12%) as often cuspate blebs 2-8mm: entirely pyrrhotite, to pyrrhotite with 30-40% chalcopyrite and minor (up to ~10%) pentlandite; chalcopyrite and pentlandite often at bleb margins","A mineralized olivine hornblendite transitional to an olivine hornblende gabbro, with ~20% serpentinized rounded olivine to 3mm. Small euhedral chromites occur in altered olivines; hornblendes (~10-15%) poikilitically enclose plagioclase laths. Abundant sulfide (10-12%) forms cuspate blebs 2-8mm, pyrrhotite-dominated with up to 30-40% chalcopyrite and minor pentlandite at margins.",tag,
41015,D0233,OVD009@149.5m,OVD009,149.5,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Vari-textured hornblende gabbro,,even-textured finer-grained (~0.5mm) intergrowth hosting scattered coarser leucogabbro pockets to ~1cm,"[{""mineral"": ""plagioclase (sericite-altered prisms)"", ""pct"": null}, {""mineral"": ""augite (variably chloritized)"", ""pct"": null}, {""mineral"": ""hornblende (fresh, pale brown)"", ""pct"": ""5-10""}, {""mineral"": ""olivine (rounded, to 0.5mm, partly serpentinized)"", ""pct"": ""uncommon""}, {""mineral"": ""FeTi oxides"", ""pct"": ""very little""}, {""mineral"": ""apatite (acicular, in pockets)"", ""pct"": null}]",moderate to strong sericite on plagioclase; chlorite on augite and biotite; partial serpentinization of olivine; carbonate spots in leucogabbro pockets,sulfides limited to sparsely disseminated pyrite cubes and rare tiny splashes of chalcopyrite,"A vari-textured hornblende gabbro mostly constituted by an even-textured intergrowth of finer-grained sericitized plagioclase, variably chloritized augite, ~5-10% fresh pale brown hornblende and uncommon partly serpentinized olivines. Coarser-grained leucogabbro pockets to almost 1cm are scattered irregularly through the rock. Sulfides are limited to sparse pyrite cubes and rare chalcopyrite.",tag,
41033,D0234,OVD009@149.8m,OVD009,149.8,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Vari-textured gabbro,,finer-grained dominant variant with 3-8mm coarser leucogabbro patches; altered hornblendes and fresh augites poikilitically host small plagioclase prisms,"[{""mineral"": ""former hornblende (chlorite-replaced)"", ""pct"": null}, {""mineral"": ""augite (granular, sub-mm, partly fresh)"", ""pct"": null}, {""mineral"": ""olivine (occasional euhedra to 0.5mm, chlorite-replaced)"", ""pct"": null}, {""mineral"": ""plagioclase (heavily sericitized, sub-mm)"", ""pct"": null}, {""mineral"": ""phlogopite (occasional blades, in patches)"", ""pct"": null}, {""mineral"": ""FeTi oxides (skeletal)"", ""pct"": null}, {""mineral"": ""apatite (acicular)"", ""pct"": null}, {""mineral"": ""Kspar + carbonate (interstitial in patches)"", ""pct"": null}]",all former hornblendes replaced by chlorite; limited actinolite fringes on augite; heavy sericitization of plagioclase,"an unusual bleb partly sampled at slide edge consists of intergrown carbonate and pyrite laminae, with chalcopyrite concentrated around the margin against the host rock","Another vari-textured gabbro similar to OVD009@149.5m. In the dominant finer-grained variant all former hornblendes are chloritized, augites are partly fresh, and plagioclase is heavily sericitized. Coarser 3-8mm leucogabbro patches lack augite. An unusual carbonate-pyrite laminated bleb with marginal chalcopyrite is partly sampled at the slide edge.",hole+depth,
41023,D0235,OVD009@151.6m,OVD009,151.6,Asian Battery Metals March 2025 The Oval Summary Report.pdf,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29,en,Mineralized vari-textured hornblende gabbro with sulfidic blebs,,ophitic to sub-ophitic transitional to doleritic; coarser leucogabbroic patches ~10-15% of rock; larger hornblendes (to 2mm) cored by clear augite,"[{""mineral"": ""hornblende (brown to green-zoned)"", ""pct"": null}, {""mineral"": ""augite (to 2.5mm, poikilitic)"", ""pct"": null}, {""mineral"": ""plagioclase (abundant sericitized laths)"", ""pct"": null}, {""mineral"": ""FeTi oxides (altered)"", ""pct"": ""~1""}, {""mineral"": ""phlogopite (occasional, variably chloritized)"", ""pct"": null}, {""mineral"": ""Kspar + apatite + minor quartz (interstitial)"", ""pct"": null}, {""mineral"": ""olivine"", ""pct"": ""none""}]",sericitization of plagioclase; pale carbonate cores in leucogabbroic patches,"several sulfidic blebs to 6mm with narrow rims of fresh plagioclase, quartz and carbonate, filled by pyrrhotite with local chalcopyrite and pentlandite spots and common pentlandite flames; cellular wispy lower-T pyrite at bleb margins","A mineralized vari-textured hornblende gabbro differing from the preceding samples in having no olivine, more augite and less hornblende, with an ophitic to sub-ophitic texture transitional to doleritic. Coarser leucogabbroic patches make up ~10-15% of the rock. Several sulfidic blebs to 6mm are pyrrhotite-filled with chalcopyrite and pentlandite spots and pentlandite flames.",tag,
